opening_hours,TotalHours
"{""open"": true, ""displayedHours"": ""10:00-20:00"", ""sun"": ""10:00-20:00"", ""mon"": ""10:00-20:00"", ""tue"": ""10:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-20:00"", ""sat"": ""10:00-20:00""}",80.0
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""Closed"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",63.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-14:30 17:30-22:30"", ""mon"": ""11:30-14:30 17:30-22:30"", ""tue"": ""11:30-14:30 17:30-22:30"", ""wed"": ""11:30-14:30 17:30-22:30"", ""thu"": ""11:30-14:30 17:30-22:30"", ""fri"": ""11:30-14:30 17:30-22:30"", ""sat"": ""11:30-14:30 17:30-22:30""}",56.0
"{""open"": true, ""displayedHours"": ""10:00-21:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}",88.0
"{""open"": true, ""displayedHours"": ""12:00-21:00"", ""sun"": ""12:00-21:00"", ""mon"": ""12:30-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""12:30-21:00"", ""thu"": ""12:30-21:00"", ""fri"": ""12:30-21:00"", ""sat"": ""12:00-21:00""}",71.0
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",72.0
"{""open"": true, ""displayedHours"": ""11:00-21:45"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:45"", ""sat"": ""11:00-21:45""}",84.75
"{""open"": true, ""displayedHours"": ""10:30-13:30 16:30-19:30"", ""sun"": ""10:30-13:30 16:30-19:30"", ""mon"": ""10:30-13:30 16:30-19:30"", ""tue"": ""10:30-13:30 16:30-19:30"", ""wed"": ""10:30-13:30 16:30-19:30"", ""thu"": ""10:30-13:30 16:30-19:30"", ""fri"": ""10:30-13:30 16:30-19:30"", ""sat"": ""10:30-13:30 16:30-19:30""}",48.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-14:30 17:00-21:30"", ""mon"": ""11:30-14:30 17:00-21:30"", ""tue"": ""11:30-14:30 17:00-21:30"", ""wed"": ""11:30-14:30 17:00-21:30"", ""thu"": ""11:30-14:30 17:00-21:30"", ""fri"": ""11:30-14:30 17:00-21:30"", ""sat"": ""11:30-14:30 17:00-21:30"", ""tempClosed"": true}",52.5
"{""open"": true, ""displayedHours"": ""10:30-21:00"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}",84.0
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",84.0
"{""open"": true, ""displayedHours"": ""11:09-20:30"", ""sun"": ""11:08-20:00"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:09-20:30""}",75.06666666666666
"{""open"": true, ""displayedHours"": ""10:30-21:00"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:00"", ""mon"": ""Closed"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",54.0
"{""open"": true, ""displayedHours"": ""11:00-21:05"", ""sun"": ""11:00-21:05"", ""mon"": ""11:00-21:05"", ""tue"": ""11:00-21:05"", ""wed"": ""11:00-21:05"", ""thu"": ""11:00-21:05"", ""fri"": ""11:00-21:05"", ""sat"": ""11:00-21:05""}",80.66666666666667
"{""open"": true, ""displayedHours"": ""12:00-20:00"", ""sun"": ""Closed"", ""mon"": ""12:00-20:00"", ""tue"": ""12:00-20:00"", ""wed"": ""12:00-20:00"", ""thu"": ""12:00-20:00"", ""fri"": ""12:00-20:00"", ""sat"": ""12:00-20:00""}",56.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-14:00 16:00-20:00"", ""tue"": ""10:00-14:00 16:00-20:00"", ""wed"": ""10:00-14:00 16:00-20:00"", ""thu"": ""10:00-14:00 16:00-20:00"", ""fri"": ""10:00-14:00 16:00-20:00"", ""sat"": ""10:00-14:00 16:00-20:00"", ""tempClosed"": true}",48.0
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",72.0
"{""open"": true, ""displayedHours"": ""10:00-21:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}",88.0
"{""open"": true, ""displayedHours"": ""00:00-04:00 10:30-23:59"", ""sun"": ""00:00-04:00 10:30-23:59"", ""mon"": ""00:00-02:00 10:30-23:59"", ""tue"": ""00:00-02:00 10:30-23:59"", ""wed"": ""00:00-02:00 10:30-23:59"", ""thu"": ""00:00-02:30 10:30-23:59"", ""fri"": ""00:00-02:00 10:30-23:59"", ""sat"": ""00:00-04:00 10:30-23:59""}",130.36666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""16:30-22:00"", ""tue"": ""16:30-22:00"", ""wed"": ""16:30-22:00"", ""thu"": ""16:30-22:00"", ""fri"": ""16:30-22:00"", ""sat"": ""16:30-22:00"", ""tempClosed"": true}",33.0
"{""open"": true, ""displayedHours"": ""11:00-19:00"", ""sun"": ""11:00-19:00"", ""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""11:00-19:00"", ""sat"": ""11:00-19:00""}",64.0
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",84.0
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""17:00-21:00"", ""tempClosed"": true}",4.0
"{""open"": true, ""displayedHours"": ""12:00-20:30"", ""sun"": ""12:00-20:30"", ""mon"": ""12:00-20:30"", ""tue"": ""12:00-20:30"", ""wed"": ""12:00-20:30"", ""thu"": ""12:00-20:30"", ""fri"": ""12:00-20:30"", ""sat"": ""12:00-20:30""}",68.0
"{""open"": true, ""displayedHours"": ""12:00-23:00"", ""sun"": ""Closed"", ""mon"": ""10:30-23:00"", ""tue"": ""10:30-23:00"", ""wed"": ""10:30-23:00"", ""thu"": ""10:30-23:00"", ""fri"": ""10:30-23:00"", ""sat"": ""12:00-23:00""}",84.5
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""11:45-19:30"", ""tue"": ""11:45-19:30"", ""wed"": ""11:45-19:30"", ""thu"": ""11:45-19:30"", ""fri"": ""11:45-19:30"", ""sat"": ""Closed""}",38.75
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",72.0
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-15:00"", ""mon"": ""11:30-15:00"", ""tue"": ""11:30-15:00"", ""wed"": ""11:30-15:00"", ""thu"": ""11:30-15:00"", ""fri"": ""11:30-15:00"", ""sat"": ""11:30-15:00""}",24.5
"{""open"": true, ""displayedHours"": ""00:00-02:00 07:00-23:59"", ""sun"": ""00:00-02:00 07:00-23:59"", ""mon"": ""00:00-02:00 07:00-23:59"", ""tue"": ""00:00-02:00 07:00-23:59"", ""wed"": ""00:00-02:00 07:00-23:59"", ""thu"": ""00:00-02:00 07:00-23:59"", ""fri"": ""00:00-02:00 07:00-23:59"", ""sat"": ""00:00-02:00 07:00-23:59""}",151.86666666666667
"{""open"": true, ""displayedHours"": ""10:30-20:30"", ""sun"": ""10:30-20:30"", ""mon"": ""10:30-20:30"", ""tue"": ""10:30-20:30"", ""wed"": ""10:30-20:30"", ""thu"": ""10:30-20:30"", ""fri"": ""10:30-20:30"", ""sat"": ""10:30-20:30""}",80.0
"{""open"": true, ""displayedHours"": ""11:00-19:00"", ""sun"": ""11:00-17:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""11:00-19:00"", ""sat"": ""11:00-19:00""}",46.0
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",92.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-16:00"", ""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""tempClosed"": true}",56.0
"{""open"": true, ""displayedHours"": ""10:23-21:00"", ""sun"": ""10:20-21:00"", ""mon"": ""11:00-20:00"", ""tue"": ""10:38-20:00"", ""wed"": ""10:15-20:00"", ""thu"": ""10:26-20:00"", ""fri"": ""10:23-21:00"", ""sat"": ""10:23-21:00""}",80.20000000000002
"{""open"": true, ""displayedHours"": ""10:00-18:30"", ""sun"": ""10:00-18:30"", ""mon"": ""10:00-18:30"", ""tue"": ""10:00-18:30"", ""wed"": ""10:00-18:30"", ""thu"": ""10:00-18:30"", ""fri"": ""10:00-18:30"", ""sat"": ""10:00-18:30""}",68.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""11:00-22:00"", ""tue"": ""11:00-22:00"", ""wed"": ""11:00-22:00"", ""thu"": ""11:00-22:00"", ""fri"": ""11:00-22:00"", ""sat"": ""11:00-22:00"", ""tempClosed"": true}",66.0
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""open"": true, ""displayedHours"": ""12:00-19:00"", ""sun"": ""12:00-19:00"", ""mon"": ""12:00-19:00"", ""tue"": ""12:00-19:00"", ""wed"": ""12:00-19:00"", ""thu"": ""12:00-19:00"", ""fri"": ""12:00-19:00"", ""sat"": ""12:00-19:00""}",56.0
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:30-16:00"", ""tue"": ""10:30-16:00"", ""wed"": ""10:30-16:00"", ""thu"": ""10:30-16:00"", ""fri"": ""10:30-16:00"", ""sat"": ""10:30-14:30""}",31.5
"{""open"": true, ""displayedHours"": ""11:30-21:30"", ""sun"": ""11:30-21:30"", ""mon"": ""11:30-21:30"", ""tue"": ""11:30-21:30"", ""wed"": ""11:30-21:30"", ""thu"": ""11:30-21:30"", ""fri"": ""11:30-21:30"", ""sat"": ""11:30-21:30""}",80.0
"{""open"": true, ""displayedHours"": ""09:40-20:40"", ""sun"": ""09:40-20:40"", ""mon"": ""09:40-20:40"", ""tue"": ""09:40-20:40"", ""wed"": ""09:40-20:40"", ""thu"": ""09:40-20:40"", ""fri"": ""09:40-20:40"", ""sat"": ""09:40-20:40""}",88.0
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-19:30"", ""tue"": ""11:00-19:30"", ""wed"": ""11:00-19:30"", ""thu"": ""11:00-19:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",72.0
"{""open"": true, ""displayedHours"": ""12:00-21:00"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",72.0
"{""open"": true, ""displayedHours"": ""10:00-20:00"", ""sun"": ""10:00-20:00"", ""mon"": ""10:00-18:00"", ""tue"": ""10:00-18:00"", ""wed"": ""10:00-19:20"", ""thu"": ""10:00-19:00"", ""fri"": ""10:00-20:00"", ""sat"": ""10:00-20:00""}",74.33333333333334
"{""open"": true, ""displayedHours"": ""12:00-20:00"", ""sun"": ""12:00-20:00"", ""mon"": ""12:00-20:00"", ""tue"": ""12:00-20:00"", ""wed"": ""12:00-20:00"", ""thu"": ""12:00-20:00"", ""fri"": ""12:00-20:00"", ""sat"": ""12:00-20:00""}",64.0
"{""open"": true, ""displayedHours"": ""10:30-22:00"", ""sun"": ""10:30-22:00"", ""mon"": ""11:00-22:00"", ""tue"": ""11:00-22:00"", ""wed"": ""11:00-22:00"", ""thu"": ""11:00-22:00"", ""fri"": ""11:00-22:00"", ""sat"": ""10:30-22:00""}",89.5
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""open"": true, ""displayedHours"": ""12:00-21:00"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",72.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-10:01"", ""mon"": ""10:00-10:01"", ""tue"": ""10:00-10:01"", ""wed"": ""10:00-10:01"", ""thu"": ""10:00-10:01"", ""fri"": ""10:00-10:01"", ""sat"": ""10:00-10:01"", ""tempClosed"": true}",0.11666666666666665
"{""open"": true, ""displayedHours"": ""11:30-21:00"", ""sun"": ""11:30-20:00"", ""mon"": ""11:30-20:00"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-20:00"", ""thu"": ""11:30-20:00"", ""fri"": ""11:30-20:00"", ""sat"": ""11:30-21:00""}",71.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""12:00-20:00"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",8.0
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",92.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""21:59-22:00"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",0.01666666666666672
"{""open"": true, ""displayedHours"": ""06:00-19:00"", ""sun"": ""06:00-18:00"", ""mon"": ""06:00-19:00"", ""tue"": ""06:00-19:00"", ""wed"": ""06:00-19:00"", ""thu"": ""06:00-19:00"", ""fri"": ""06:00-19:00"", ""sat"": ""06:00-19:00""}",103.0
"{""open"": true, ""displayedHours"": ""11:00-19:30"", ""sun"": ""11:00-19:30"", ""mon"": ""11:00-19:30"", ""tue"": ""11:00-19:30"", ""wed"": ""11:00-19:30"", ""thu"": ""11:00-19:30"", ""fri"": ""11:00-19:30"", ""sat"": ""11:00-19:30""}",68.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:15"", ""mon"": ""Closed"", ""tue"": ""17:30-21:50"", ""wed"": ""17:30-21:50"", ""thu"": ""17:30-21:50"", ""fri"": ""17:30-22:20"", ""sat"": ""11:00-22:20""}",39.416666666666664
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""open"": true, ""displayedHours"": ""11:00-19:30"", ""sun"": ""11:00-19:30"", ""mon"": ""11:00-19:30"", ""tue"": ""11:00-19:30"", ""wed"": ""11:00-19:30"", ""thu"": ""11:00-19:30"", ""fri"": ""11:00-19:30"", ""sat"": ""11:00-19:30""}",68.0
"{""open"": true, ""displayedHours"": ""11:30-21:30"", ""sun"": ""11:30-21:30"", ""mon"": ""11:30-21:30"", ""tue"": ""11:30-21:30"", ""wed"": ""11:30-21:30"", ""thu"": ""11:30-21:30"", ""fri"": ""11:30-21:30"", ""sat"": ""11:30-21:30""}",80.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""17:00-21:00""}",54.0
"{""open"": true, ""displayedHours"": ""11:00-19:00"", ""sun"": ""11:00-19:00"", ""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""11:00-19:30"", ""sat"": ""11:00-19:00""}",64.5
"{""displayedHours"": ""Closed"", ""sun"": ""05:00-05:30"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",0.5
"{""open"": true, ""displayedHours"": ""00:00-03:00 16:30-23:59"", ""sun"": ""00:00-03:00 16:30-23:59"", ""mon"": ""00:00-03:00 16:30-23:59"", ""tue"": ""00:00-03:00 16:30-23:59"", ""wed"": ""00:00-03:00 16:30-23:59"", ""thu"": ""00:00-03:00 16:30-23:59"", ""fri"": ""00:00-03:00 16:30-23:59"", ""sat"": ""00:00-03:00 16:30-23:59""}",83.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""09:00-09:01"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""tempClosed"": true}",0.016666666666666666
"{""open"": true, ""displayedHours"": ""08:30-19:00"", ""sun"": ""08:30-19:00"", ""mon"": ""08:30-19:00"", ""tue"": ""08:30-19:00"", ""wed"": ""08:30-19:00"", ""thu"": ""08:30-19:00"", ""fri"": ""08:30-19:00"", ""sat"": ""08:30-19:00""}",84.0
"{""open"": true, ""displayedHours"": ""11:30-20:30"", ""sun"": ""11:30-20:30"", ""mon"": ""11:30-20:30"", ""tue"": ""11:30-20:30"", ""wed"": ""11:30-20:30"", ""thu"": ""11:30-20:30"", ""fri"": ""11:30-20:30"", ""sat"": ""11:30-20:30""}",72.0
"{""open"": true, ""displayedHours"": ""11:00-19:20"", ""sun"": ""11:00-19:20"", ""mon"": ""11:00-19:20"", ""tue"": ""11:00-19:20"", ""wed"": ""11:00-19:20"", ""thu"": ""11:00-19:20"", ""fri"": ""11:00-19:20"", ""sat"": ""11:00-19:20""}",66.66666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00"", ""tempClosed"": true}",63.0
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""open"": true, ""displayedHours"": ""11:30-21:20"", ""sun"": ""11:30-20:20"", ""mon"": ""11:30-20:20"", ""tue"": ""11:30-20:20"", ""wed"": ""11:30-20:20"", ""thu"": ""11:30-20:20"", ""fri"": ""11:30-21:20"", ""sat"": ""11:30-21:20""}",73.66666666666667
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",92.0
"{""open"": true, ""displayedHours"": ""10:10-20:20"", ""sun"": ""10:30-21:10"", ""mon"": ""10:30-21:10"", ""tue"": ""10:30-21:10"", ""wed"": ""10:30-21:10"", ""thu"": ""10:30-21:10"", ""fri"": ""10:30-21:10"", ""sat"": ""10:30-21:10""}",84.83333333333333
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""open"": true, ""displayedHours"": ""11:00-21:15"", ""sun"": ""11:00-21:15"", ""mon"": ""11:00-21:15"", ""tue"": ""11:00-21:15"", ""wed"": ""11:00-21:15"", ""thu"": ""11:00-21:15"", ""fri"": ""11:00-21:15"", ""sat"": ""11:00-21:15""}",82.0
"{""open"": true, ""displayedHours"": ""10:00-21:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}",88.0
"{""open"": true, ""displayedHours"": ""08:00-20:45"", ""sun"": ""08:00-20:45"", ""mon"": ""08:00-20:45"", ""tue"": ""08:00-20:45"", ""wed"": ""08:00-20:45"", ""thu"": ""08:00-20:45"", ""fri"": ""08:00-20:45"", ""sat"": ""08:00-20:45""}",102.0
"{""open"": true, ""displayedHours"": ""12:00-21:00"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",72.0
"{""open"": true, ""displayedHours"": ""11:00-19:30"", ""sun"": ""11:00-19:30"", ""mon"": ""11:00-19:30"", ""tue"": ""11:00-19:30"", ""wed"": ""11:00-19:30"", ""thu"": ""11:00-19:30"", ""fri"": ""11:00-19:30"", ""sat"": ""11:00-19:30""}",68.0
"{""open"": true, ""displayedHours"": ""11:30-20:15"", ""sun"": ""11:30-20:15"", ""mon"": ""11:30-20:15"", ""tue"": ""11:30-20:15"", ""wed"": ""11:30-20:15"", ""thu"": ""11:30-20:15"", ""fri"": ""11:30-20:15"", ""sat"": ""11:30-20:15""}",70.0
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",84.0
"{""open"": true, ""displayedHours"": ""09:30-20:30"", ""sun"": ""09:30-20:30"", ""mon"": ""09:00-20:30"", ""tue"": ""09:00-20:30"", ""wed"": ""09:00-20:30"", ""thu"": ""09:00-20:30"", ""fri"": ""09:00-20:30"", ""sat"": ""09:30-20:30""}",90.5
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",84.0
"{""open"": true, ""displayedHours"": ""09:00-22:00"", ""sun"": ""08:00-22:00"", ""mon"": ""08:30-22:00"", ""tue"": ""08:30-22:00"", ""wed"": ""09:00-22:00"", ""thu"": ""09:00-22:00"", ""fri"": ""09:00-22:00"", ""sat"": ""09:00-22:00""}",106.0
"{""open"": true, ""displayedHours"": ""10:30-19:45"", ""sun"": ""10:30-19:45"", ""mon"": ""Closed"", ""tue"": ""10:30-19:45"", ""wed"": ""10:30-19:45"", ""thu"": ""10:30-19:45"", ""fri"": ""10:30-19:45"", ""sat"": ""10:30-19:45""}",64.75
"{""open"": true, ""displayedHours"": ""11:45-21:00"", ""sun"": ""11:45-21:00"", ""mon"": ""11:45-21:00"", ""tue"": ""11:45-21:00"", ""wed"": ""11:45-21:00"", ""thu"": ""11:45-21:00"", ""fri"": ""11:45-21:00"", ""sat"": ""11:45-21:00""}",74.0
